like1,parmu,simulation_0,chain
0.0,-9.676072888435035,-550.0,1.0
0.0,-9.644891412412578,-550.0,2.0
0.0,-9.676072888435035,-550.0,3.0
0.0,-3.800763754732138,-550.0,1.0
0.0,-9.466241988701142,-550.0,2.0
0.0,-3.800763754732138,-550.0,3.0
0.0,-5.356755095641066,-550.0,1.0
0.0,-7.008137115197027,-550.0,2.0
0.0,-6.470539288323874,-550.0,3.0
0.0,-4.152037626561773,-550.0,1.0
0.0,-6.925215376522653,-550.0,2.0
0.0,-2.3015354166033273,-550.0,3.0
0.0,-5.835166205853554,-550.0,1.0
0.0,-9.45745454100319,-550.0,2.0
0.0,-13.835316370162198,-550.0,3.0
0.0,-4.397820709449942,-550.0,1.0
0.0,-5.189412822657676,-550.0,2.0
0.0,-4.397820709449942,-550.0,3.0
0.0,-6.546310474870671,-550.0,1.0
0.0,-9.188223123696647,-550.0,2.0
0.0,-13.2651551541724,-550.0,3.0
0.0,-13.988930941510276,-550.0,1.0
0.0,-4.855915391528821,-550.0,2.0
0.0,-12.990660451798412,-550.0,3.0
0.0,-6.0430133365333365,-550.0,1.0
0.0,-12.17753470395825,-550.0,2.0
0.0,-6.0430133365333365,-550.0,3.0
0.0,-6.053452671044678,-550.0,1.0
0.0,-12.6481332240878,-550.0,2.0
0.0,-10.034482718075473,-550.0,3.0
0.0,-13.277950964314277,-550.0,1.0
0.0,-6.0430133365333365,-550.0,2.0
0.0,-13.277950964314277,-550.0,3.0
0.0,-14.98720143122214,-550.0,1.0
0.0,-12.339580023408981,-550.0,2.0
0.0,-5.3604580972147655,-550.0,3.0
0.0,-5.111291093220894,-550.0,1.0
0.0,-13.2651551541724,-550.0,2.0
0.0,-5.111291093220894,-550.0,3.0
0.0,-4.093267138788642,-550.0,1.0
0.0,-3.9611480910114434,-550.0,2.0
0.0,-11.254734797494564,-550.0,3.0
0.0,-5.07959271184418,-550.0,1.0
0.0,-13.835316370162198,-550.0,2.0
0.0,-5.07959271184418,-550.0,3.0
0.0,-11.525723894461336,-550.0,1.0
0.0,-11.548895336441978,-550.0,2.0
0.0,-11.57206677842262,-550.0,3.0
0.0,-4.242970902958259,-550.0,1.0
0.0,-10.74088107234748,-550.0,2.0
0.0,-14.287271771953195,-550.0,3.0
0.0,-4.635723426745937,-550.0,1.0
0.0,-15.408656320356888,-550.0,2.0
0.0,-10.759406177489453,-550.0,3.0
0.0,-10.639371373585726,-550.0,1.0
0.0,-13.035484019046539,-550.0,2.0
0.0,-8.243258728124914,-550.0,3.0
0.0,-10.414069544388859,-550.0,1.0
0.0,-8.72765746506931,-550.0,2.0
0.0,-11.341307971081637,-550.0,3.0
0.0,-11.121020616161072,-550.0,1.0
0.0,-8.681592927261887,-550.0,2.0
0.0,-10.639371373585726,-550.0,3.0
0.0,-6.110156034622017,-550.0,1.0
0.0,-15.408656320356888,-550.0,2.0
0.0,-12.244743563773666,-550.0,3.0
0.0,-9.818814025727198,-550.0,1.0
0.0,-4.9014550528459715,-550.0,2.0
0.0,-14.675371135965948,-550.0,3.0
0.0,-11.595238220403262,-550.0,1.0
0.0,-11.548895336441978,-550.0,2.0
0.0,-11.595238220403262,-550.0,3.0
0.0,-14.16184302590601,-550.0,1.0
0.0,-12.001625421100883,-550.0,2.0
0.0,-15.045963785715559,-550.0,3.0
0.0,-6.782591086836689,-550.0,1.0
0.0,-2.804642445270929,-550.0,2.0
0.0,-6.782591086836689,-550.0,3.0
0.0,-14.700174535822176,-550.0,1.0
0.0,-5.111291093220894,-550.0,2.0
0.0,-14.700174535822176,-550.0,3.0
0.0,-15.630092348136916,-550.0,1.0
0.0,-11.292540247036003,-550.0,2.0
0.0,-8.59614955256173,-550.0,3.0
0.0,-4.942597076177309,-550.0,1.0
0.0,-13.277950964314277,-550.0,2.0
0.0,-4.393018135177764,-550.0,3.0
0.0,-12.6481332240878,-550.0,1.0
0.0,-10.034482718075473,-550.0,2.0
0.0,-12.6481332240878,-550.0,3.0
0.0,-6.0430133365333365,-550.0,1.0
0.0,-2.97575265282088,-550.0,2.0
0.0,-13.277950964314277,-550.0,3.0
0.0,-5.899758858087457,-550.0,1.0
0.0,-11.292540247036003,-550.0,2.0
0.0,-5.899758858087457,-550.0,3.0
0.0,-3.6762717115711165,-550.0,1.0
0.0,-14.700174535822176,-550.0,2.0
0.0,-3.7838594267754058,-550.0,3.0
0.0,-13.686526708934021,-550.0,1.0
0.0,-4.882677915766346,-550.0,2.0
0.0,-6.780965446999263,-550.0,3.0
0.0,-15.488024165620333,-550.0,1.0
0.0,-14.603903405810785,-550.0,2.0
0.0,-8.957287056486207,-550.0,3.0
0.0,-2.2551925326420434,-550.0,1.0
0.0,-11.595238220403262,-550.0,2.0
0.0,-2.2551925326420434,-550.0,3.0
0.0,-14.826544960237223,-550.0,1.0
0.0,-14.719904035454435,-550.0,2.0
0.0,-15.152536298955676,-550.0,3.0
0.0,-9.080830807190443,-550.0,1.0
0.0,-15.408656320356888,-550.0,2.0
0.0,-9.080830807190443,-550.0,3.0
0.0,-11.602669858736418,-550.0,1.0
0.0,-12.790159866277845,-550.0,2.0
0.0,-10.41517985119499,-550.0,3.0
0.0,-13.954958477093964,-550.0,1.0
0.0,-11.341307971081637,-550.0,2.0
0.0,-13.954958477093964,-550.0,3.0
0.0,-12.084319101311763,-550.0,1.0
0.0,-11.121020616161072,-550.0,2.0
0.0,-7.718294442111196,-550.0,3.0
0.0,-5.9169180506072205,-550.0,1.0
0.0,-12.437981547788462,-550.0,2.0
0.0,-9.080830807190443,-550.0,3.0
0.0,-15.585168562456916,-550.0,1.0
0.0,-14.719904035454435,-550.0,2.0
0.0,-15.585168562456916,-550.0,3.0
0.0,-15.896998984529946,-550.0,1.0
0.0,-7.247134572315295,-550.0,2.0
0.0,-15.896998984529946,-550.0,3.0
0.0,-12.675375849737488,-550.0,1.0
0.0,-13.349126278374094,-550.0,2.0
0.0,-9.231321220394054,-550.0,3.0
0.0,-15.028356667531613,-550.0,1.0
0.0,-2.8062680851083552,-550.0,2.0
0.0,-6.780965446999263,-550.0,3.0
0.0,-2.844463845386935,-550.0,1.0
0.0,-4.723255008163877,-550.0,2.0
0.0,-2.844463845386935,-550.0,3.0
0.0,-4.821157336342074,-550.0,1.0
0.0,-5.899758858087457,-550.0,2.0
0.0,-4.821157336342074,-550.0,3.0
0.0,-14.993596151732309,-550.0,1.0
0.0,-15.79892884486626,-550.0,2.0
0.0,-13.934752117559682,-550.0,3.0
0.0,-14.882196903786742,-550.0,1.0
0.0,-15.261783730100127,-550.0,2.0
0.0,-12.6481332240878,-550.0,3.0
0.0,-3.8772882281423726,-550.0,1.0
0.0,-5.386212183287931,-550.0,2.0
0.0,-13.934752117559682,-550.0,3.0
0.0,-4.281856575469382,-550.0,1.0
0.0,-12.371141768781387,-550.0,2.0
0.0,-11.57812965135888,-550.0,3.0
0.0,-15.531982402006358,-550.0,1.0
0.0,-2.844463845386935,-550.0,2.0
0.0,-15.531982402006358,-550.0,3.0
0.0,-9.79636041312594,-550.0,1.0
0.0,-14.799104060198072,-550.0,2.0
0.0,-9.54579989749666,-550.0,3.0
0.0,-3.858739034977324,-550.0,1.0
0.0,-14.603903405810785,-550.0,2.0
0.0,-3.858739034977324,-550.0,3.0
0.0,-6.889579244207255,-550.0,1.0
0.0,-8.880583150699088,-550.0,2.0
0.0,-9.297721252827422,-550.0,3.0
0.0,-3.526164874484323,-550.0,1.0
0.0,-9.883777689377798,-550.0,2.0
0.0,-5.957840821933072,-550.0,3.0
0.0,-7.4022554368914335,-550.0,1.0
0.0,-2.753005294023998,-550.0,2.0
0.0,-12.146665264477413,-550.0,3.0
0.0,-14.523746790210948,-550.0,1.0
0.0,-7.718294442111196,-550.0,2.0
0.0,-14.523746790210948,-550.0,3.0
0.0,-11.341307971081637,-550.0,1.0
0.0,-7.800419038376532,-550.0,2.0
0.0,-14.882196903786742,-550.0,3.0
0.0,-6.957218290161885,-550.0,1.0
0.0,-4.797217510636665,-550.0,2.0
0.0,-14.523746790210948,-550.0,3.0
0.0,-13.222302553542942,-550.0,1.0
0.0,-11.071027975411884,-550.0,2.0
0.0,-13.222302553542942,-550.0,3.0
0.0,-2.195675396751799,-550.0,1.0
0.0,-4.856654352216847,-550.0,2.0
0.0,-2.195675396751799,-550.0,3.0
0.0,-11.670227129132192,-550.0,1.0
0.0,-8.463445048570755,-550.0,2.0
0.0,-9.297721252827422,-550.0,3.0
0.0,-5.113516162414015,-550.0,1.0
0.0,-15.951246827065658,-550.0,2.0
0.0,-13.284864445170946,-550.0,3.0
0.0,-14.752059534225685,-550.0,1.0
0.0,-14.84614858617046,-550.0,2.0
0.0,-14.752059534225685,-550.0,3.0
0.0,-3.4745565697912397,-550.0,1.0
0.0,-4.093162283759572,-550.0,2.0
0.0,-3.4745565697912397,-550.0,3.0
0.0,-10.785117533936374,-550.0,1.0
0.0,-12.371141768781387,-550.0,2.0
0.0,-10.785117533936374,-550.0,3.0
0.0,-15.928346036120383,-550.0,1.0
0.0,-5.535793818781542,-550.0,2.0
0.0,-2.218782637503203,-550.0,3.0
0.0,-10.034482718075473,-550.0,1.0
0.0,-12.6481332240878,-550.0,2.0
0.0,-10.034482718075473,-550.0,3.0
0.0,-7.1139114433570025,-550.0,1.0
0.0,-12.207052857490611,-550.0,2.0
0.0,-7.1139114433570025,-550.0,3.0
0.0,-6.4071815711870865,-550.0,1.0
0.0,-10.785117533936374,-550.0,2.0
0.0,-6.4071815711870865,-550.0,3.0
0.0,-3.1652537128070737,-550.0,1.0
0.0,-14.901889677602053,-550.0,2.0
0.0,-3.4745565697912397,-550.0,3.0
0.0,-15.30465380083754,-550.0,1.0
0.0,-15.810203541477009,-550.0,2.0
0.0,-14.752059534225685,-550.0,3.0
0.0,-7.198051283378264,-550.0,1.0
0.0,-3.028981041449766,-550.0,2.0
0.0,-2.1992230479222084,-550.0,3.0
0.0,-14.042733005436961,-550.0,1.0
0.0,-9.297721252827422,-550.0,2.0
0.0,-14.042733005436961,-550.0,3.0
0.0,-8.517834794530334,-550.0,1.0
0.0,-2.195675396751799,-550.0,2.0
0.0,-8.517834794530334,-550.0,3.0
0.0,-2.801505810393296,-550.0,1.0
0.0,-9.032330290821145,-550.0,2.0
0.0,-2.801505810393296,-550.0,3.0
0.0,-15.076676032825143,-550.0,1.0
0.0,-2.262185592293072,-550.0,2.0
0.0,-15.866778094236746,-550.0,3.0
0.0,-8.72765746506931,-550.0,1.0
0.0,-11.341307971081637,-550.0,2.0
0.0,-8.72765746506931,-550.0,3.0
0.0,-3.454186206610867,-550.0,1.0
0.0,-15.866778094236746,-550.0,2.0
0.0,-15.540652834518689,-550.0,3.0
0.0,-3.4867814370182906,-550.0,1.0
0.0,-2.1162301837683017,-550.0,2.0
0.0,-14.28751956849336,-550.0,3.0
0.0,-2.5612269573052693,-550.0,1.0
0.0,-4.491102791663376,-550.0,2.0
0.0,-2.5612269573052693,-550.0,3.0
0.0,-10.097138723081544,-550.0,1.0
0.0,-3.7184332959612156,-550.0,2.0
0.0,-7.479471150594602,-550.0,3.0
0.0,-8.739623133729824,-550.0,1.0
0.0,-11.737980891546087,-550.0,2.0
0.0,-15.244978129654683,-550.0,3.0
0.0,-4.772736295635045,-550.0,1.0
0.0,-4.283916434669713,-550.0,2.0
0.0,-2.7152555493955326,-550.0,3.0
0.0,-2.8559508558229076,-550.0,1.0
0.0,-3.4745565697912397,-550.0,2.0
0.0,-2.8559508558229076,-550.0,3.0
0.0,-15.17003415639183,-550.0,1.0
0.0,-7.98622514632593,-550.0,2.0
0.0,-15.17003415639183,-550.0,3.0
0.0,-11.965637294420933,-550.0,1.0
0.0,-13.50364307887542,-550.0,2.0
0.0,-2.0243661304833616,-550.0,3.0
0.0,-7.4208322120631465,-550.0,1.0
0.0,-10.034482718075473,-550.0,2.0
0.0,-5.186768532364205,-550.0,3.0
0.0,-13.494554808828003,-550.0,1.0
0.0,-5.826409492019611,-550.0,2.0
0.0,-13.494554808828003,-550.0,3.0
0.0,-2.02226494873163,-550.0,1.0
0.0,-15.17003415639183,-550.0,2.0
0.0,-2.02226494873163,-550.0,3.0
0.0,-15.520495391570385,-550.0,1.0
0.0,-2.8559508558229076,-550.0,2.0
0.0,-15.520495391570385,-550.0,3.0
0.0,-15.635968939131727,-550.0,1.0
0.0,-13.599064988072696,-550.0,2.0
0.0,-5.852577319943894,-550.0,3.0
0.0,-9.133568594069747,-550.0,1.0
0.0,-12.398849127223214,-550.0,2.0
0.0,-3.3007778315041723,-550.0,3.0
0.0,-11.240509005227988,-550.0,1.0
0.0,-3.7184332959612156,-550.0,2.0
0.0,-11.240509005227988,-550.0,3.0
0.0,-11.150768577711162,-550.0,1.0
0.0,-8.152283233976863,-550.0,2.0
0.0,-2.5612269573052693,-550.0,3.0
0.0,-14.224558998576324,-550.0,1.0
0.0,-7.21110524345119,-550.0,2.0
0.0,-11.661976993338307,-550.0,3.0
0.0,-4.045117554498248,-550.0,1.0
0.0,-15.21452757480063,-550.0,2.0
0.0,-15.866778094236746,-550.0,3.0
0.0,-11.341307971081637,-550.0,1.0
0.0,-12.612736796213994,-550.0,2.0
0.0,-8.72765746506931,-550.0,3.0
0.0,-3.454186206610867,-550.0,1.0
0.0,-15.866778094236746,-550.0,2.0
0.0,-3.454186206610867,-550.0,3.0
0.0,-12.631353535616519,-550.0,1.0
0.0,-9.661205754725938,-550.0,2.0
0.0,-11.661976993338307,-550.0,3.0
0.0,-13.816670185158753,-550.0,1.0
0.0,-5.141553781208877,-550.0,2.0
0.0,-13.02039260347905,-550.0,3.0
0.0,-6.520657296170189,-550.0,1.0
0.0,-11.240509005227988,-550.0,2.0
0.0,-6.520657296170189,-550.0,3.0
0.0,-14.966359356635321,-550.0,1.0
0.0,-3.5920744147504102,-550.0,2.0
0.0,-3.3007778315041723,-550.0,3.0
0.0,-7.421238205218074,-550.0,1.0
0.0,-4.661618345922728,-550.0,2.0
0.0,-5.373879605573018,-550.0,3.0
0.0,-9.544589242466056,-550.0,1.0
0.0,-9.138387887304788,-550.0,2.0
0.0,-3.4305675780182856,-550.0,3.0
0.0,-5.779104359864558,-550.0,1.0
0.0,-2.7760518047699794,-550.0,2.0
0.0,-3.0874371205949505,-550.0,3.0
0.0,-8.517849849082747,-550.0,1.0
0.0,-10.270927472750323,-550.0,2.0
0.0,-15.87156126596285,-550.0,3.0
0.0,-7.4208322120631465,-550.0,1.0
0.0,-10.034482718075473,-550.0,2.0
0.0,-7.4208322120631465,-550.0,3.0
0.0,-3.4494030348847637,-550.0,1.0
0.0,-15.87156126596285,-550.0,2.0
0.0,-3.4494030348847637,-550.0,3.0
0.0,-9.184435800839204,-550.0,1.0
0.0,-14.10486198452851,-550.0,2.0
0.0,-8.688288545971435,-550.0,3.0
0.0,-14.84620819659129,-550.0,1.0
0.0,-3.4305675780182856,-550.0,2.0
0.0,-14.84620819659129,-550.0,3.0
0.0,-9.46859680486313,-550.0,1.0
0.0,-5.338128621653565,-550.0,2.0
0.0,-5.373879605573018,-550.0,3.0
0.0,-3.883370997996648,-550.0,1.0
0.0,-3.3007778315041723,-550.0,2.0
0.0,-3.883370997996648,-550.0,3.0
0.0,-8.438285005019015,-550.0,1.0
0.0,-6.520657296170189,-550.0,2.0
0.0,-8.438285005019015,-550.0,3.0
0.0,-13.679407089455243,-550.0,1.0
0.0,-12.361378117502856,-550.0,2.0
0.0,-13.679407089455243,-550.0,3.0
0.0,-7.660434516113568,-550.0,1.0
0.0,-11.661976993338307,-550.0,2.0
0.0,-7.660434516113568,-550.0,3.0
0.0,-15.84279472156131,-550.0,1.0
0.0,-15.238510947476067,-550.0,2.0
0.0,-15.84279472156131,-550.0,3.0
0.0,-6.114006959056983,-550.0,1.0
0.0,-8.72765746506931,-550.0,2.0
0.0,-4.842578133924626,-550.0,3.0
0.0,-3.4781695792863037,-550.0,1.0
0.0,-15.84279472156131,-550.0,2.0
0.0,-3.4781695792863037,-550.0,3.0
0.0,-14.562778057387264,-550.0,1.0
0.0,-9.730552471567561,-550.0,2.0
0.0,-14.562778057387264,-550.0,3.0
0.0,-14.338421575431436,-550.0,1.0
0.0,-13.02039260347905,-550.0,2.0
0.0,-8.622130065967081,-550.0,3.0
0.0,-9.322881296379162,-550.0,1.0
0.0,-8.438285005019015,-550.0,2.0
0.0,-9.322881296379162,-550.0,3.0
0.0,-14.383766190142845,-550.0,1.0
0.0,-3.883370997996648,-550.0,2.0
0.0,-4.174667581242886,-550.0,3.0
0.0,-5.3023776377341125,-550.0,1.0
0.0,-5.373879605573018,-550.0,2.0
0.0,-5.3023776377341125,-550.0,3.0
0.0,-5.602729101156454,-550.0,1.0
0.0,-13.483505720044944,-550.0,2.0
0.0,-8.893439953549239,-550.0,3.0
0.0,-3.2717151074143604,-550.0,1.0
0.0,-14.10486198452851,-550.0,2.0
0.0,-14.897441333183577,-550.0,3.0
0.0,-4.3051734213999815,-550.0,1.0
0.0,-3.4494030348847637,-550.0,2.0
0.0,-2.85368851527128,-550.0,3.0
0.0,-10.034482718075473,-550.0,1.0
0.0,-7.4208322120631465,-550.0,2.0
0.0,-10.034482718075473,-550.0,3.0
0.0,-15.87156126596285,-550.0,1.0
0.0,-13.581272484990969,-550.0,2.0
0.0,-3.4494030348847637,-550.0,3.0
0.0,-9.920137835838874,-550.0,1.0
0.0,-15.690020681838645,-550.0,2.0
0.0,-14.10486198452851,-550.0,3.0
0.0,-9.383335821060337,-550.0,1.0
0.0,-8.893439953549239,-550.0,2.0
0.0,-14.621626194291403,-550.0,3.0
0.0,-9.540098772702036,-550.0,1.0
0.0,-13.742068923750507,-550.0,2.0
0.0,-5.338128621653565,-550.0,3.0
0.0,-7.533664737647467,-550.0,1.0
0.0,-4.465964164489124,-550.0,2.0
0.0,-2.052525478524652,-550.0,3.0
0.0,-5.636061004810042,-550.0,1.0
0.0,-2.3915388589209954,-550.0,2.0
0.0,-9.322881296379162,-550.0,3.0
0.0,-3.3463471055663465,-550.0,1.0
0.0,-12.570978647686987,-550.0,2.0
0.0,-13.469806559271111,-550.0,3.0
0.0,-4.759633452064611,-550.0,1.0
0.0,-14.562778057387264,-550.0,2.0
0.0,-4.758497809576836,-550.0,3.0
0.0,-6.041988591639937,-550.0,1.0
0.0,-9.922416511990015,-550.0,2.0
0.0,-9.712659576635314,-550.0,3.0
0.0,-11.341307971081637,-550.0,1.0
0.0,-15.781009084128954,-550.0,2.0
0.0,-8.72765746506931,-550.0,3.0
0.0,-9.6083047242123,-550.0,1.0
0.0,-9.712659576635314,-550.0,2.0
0.0,-9.6083047242123,-550.0,3.0
0.0,-5.945294869853917,-550.0,1.0
0.0,-13.974033075825535,-550.0,2.0
0.0,-2.954761971690125,-550.0,3.0
0.0,-8.831730596151212,-550.0,1.0
0.0,-4.643068588823375,-550.0,2.0
0.0,-13.469806559271111,-550.0,3.0
0.0,-9.133005174845836,-550.0,1.0
0.0,-4.690633757607445,-550.0,2.0
0.0,-3.7336683955458785,-550.0,3.0
0.0,-11.941232106077306,-550.0,1.0
0.0,-6.235453689829862,-550.0,2.0
0.0,-5.749547520674909,-550.0,3.0
0.0,-7.753281263929477,-550.0,1.0
0.0,-2.9229759793776537,-550.0,2.0
0.0,-7.753281263929477,-550.0,3.0
0.0,-8.64849201979369,-550.0,1.0
0.0,-9.138387887304788,-550.0,2.0
0.0,-7.5930139214557055,-550.0,3.0
0.0,-5.735413687149238,-550.0,1.0
0.0,-14.10486198452851,-550.0,2.0
0.0,-5.735413687149238,-550.0,3.0
0.0,-8.458438183831616,-550.0,1.0
0.0,-11.517422017235189,-550.0,2.0
0.0,-15.645122952746748,-550.0,3.0
0.0,-7.4208322120631465,-550.0,1.0
0.0,-10.034482718075473,-550.0,2.0
0.0,-7.4208322120631465,-550.0,3.0
0.0,-3.6758413481008656,-550.0,1.0
0.0,-4.331708318105845,-550.0,2.0
0.0,-15.645122952746748,-550.0,3.0
0.0,-8.93571553777083,-550.0,1.0
0.0,-7.951293239702787,-550.0,2.0
0.0,-5.46800330125402,-550.0,3.0
0.0,-14.610669475029638,-550.0,1.0
0.0,-5.644712937855575,-550.0,2.0
0.0,-9.541314905055836,-550.0,3.0
0.0,-7.089195146506672,-550.0,1.0
0.0,-7.753281263929477,-550.0,2.0
0.0,-7.089195146506672,-550.0,3.0
0.0,-9.446569562825166,-550.0,1.0
0.0,-2.599787641810863,-550.0,2.0
0.0,-5.749547520674909,-550.0,3.0
0.0,-2.7767030334843117,-550.0,1.0
0.0,-4.690633757607445,-550.0,2.0
0.0,-2.7767030334843117,-550.0,3.0
0.0,-15.788844540831061,-550.0,1.0
0.0,-15.129173733836712,-550.0,2.0
0.0,-8.73738510872294,-550.0,3.0
0.0,-2.2339705596182995,-550.0,1.0
0.0,-8.93582776801771,-550.0,2.0
0.0,-2.954761971690125,-550.0,3.0
0.0,-7.4015334861879065,-550.0,1.0
0.0,-5.533137567157354,-550.0,2.0
0.0,-10.10618321151252,-550.0,3.0
0.0,-6.114006959056983,-550.0,1.0
0.0,-8.72765746506931,-550.0,2.0
0.0,-6.114006959056983,-550.0,3.0
0.0,-4.67171358850635,-550.0,1.0
0.0,-9.214781089335094,-550.0,2.0
0.0,-10.10618321151252,-550.0,3.0
0.0,-13.019057854850105,-550.0,1.0
0.0,-11.315631171124435,-550.0,2.0
0.0,-2.862666683611801,-550.0,3.0
0.0,-6.096800912283019,-550.0,1.0
0.0,-6.432679830619076,-550.0,2.0
0.0,-12.745299624408045,-550.0,3.0
0.0,-3.486087583257893,-550.0,1.0
0.0,-6.225552626728353,-550.0,2.0
0.0,-15.013477075078258,-550.0,3.0
0.0,-13.143591604975423,-550.0,1.0
0.0,-5.749547520674909,-550.0,2.0
0.0,-7.324427460106932,-550.0,3.0
0.0,-6.757152087795269,-550.0,1.0
0.0,-3.5870620968004587,-550.0,2.0
0.0,-7.089195146506672,-550.0,3.0
0.0,-11.489615888655967,-550.0,1.0
0.0,-7.5930139214557055,-550.0,2.0
0.0,-6.047639955606623,-550.0,3.0
0.0,-10.434583178151554,-550.0,1.0
0.0,-5.9717250231195305,-550.0,2.0
0.0,-5.46800330125402,-550.0,3.0
